loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,inq_last_6mths,pub_rec,total_acc,pub_rec_bankruptcies,issue_year,issue_month
18500,18500,18093.00149,36,13.57,C,4,MORTGAGE,79000,Verified,0,other,MA,1,0,29,0,9,Oct
2800,2800,2800,36,13.57,C,10+,MORTGAGE,66120,Not Verified,0,debt_consolidation,KS,1,0,21,0,9,Sep
25000,25000,24825,36,14.96,D,10+,MORTGAGE,75000,Verified,0,small_business,WI,2,0,23,0,9,Oct
5000,5000,5000,36,13.57,C,< 1,RENT,27396,Not Verified,0,medical,UT,1,0,12,0,9,Oct
4500,4500,4500,36,12.18,B,< 1,RENT,84000,Verified,0,major_purchase,NJ,0,0,12,0,9,Oct
3000,3000,3000,36,7.74,A,9,MORTGAGE,77270.8,Not Verified,0,credit_card,VA,0,0,11,0,9,Oct
25000,25000,24692.67568,36,12.18,B,10+,MORTGAGE,102489.4,Verified,0,debt_consolidation,GA,0,0,35,0,9,Oct
16000,16000,15909.04902,36,14.96,D,8,MORTGAGE,60000,Verified,0,wedding,FL,1,0,23,0,9,Oct
25000,25000,24276.66107,36,15.31,D,10+,MORTGAGE,60000,Verified,0,debt_consolidation,KS,0,0,24,0,9,Oct
3000,3000,3000,36,11.14,B,1,RENT,24000,Not Verified,0,credit_card,IL,0,0,5,0,9,Oct
9500,9500,9500,36,12.87,C,6,MORTGAGE,150000,Not Verified,0,car,MA,0,0,17,0,9,Oct
20000,20000,19893.7,36,13.57,C,< 1,RENT,90000,Verified,0,debt_consolidation,CA,0,0,25,0,9,Oct
1800,1800,1750,36,7.74,A,10+,MORTGAGE,27204,Not Verified,0,other,WY,4,0,42,0,9,Sep
9000,9000,9000,36,13.22,C,4,MORTGAGE,58000,Not Verified,0,debt_consolidation,UT,3,0,19,0,9,Oct
2500,2500,2475,36,8.59,A,1,RENT,85000,Verified,0,credit_card,FL,0,0,27,0,9,Oct
12000,12000,11850.15512,36,17.74,E,2,OWN,65000,Source Verified,0,debt_consolidation,WY,0,0,20,0,9,Oct
5950,5950,5900,36,7.74,A,< 1,MORTGAGE,45000,Not Verified,0,car,MD,1,0,18,0,9,Sep
4000,4000,3875,36,7.74,A,5,RENT,69360,Not Verified,0,major_purchase,CA,0,0,17,0,9,Sep
18550,18550,18175,36,11.83,B,4,RENT,43000,Not Verified,0,debt_consolidation,MA,2,0,15,0,9,Sep
5000,5000,4975,36,8.94,A,2,RENT,24000,Not Verified,0,debt_consolidation,CA,0,0,9,0,9,Oct
10000,10000,9975,36,14.96,D,10+,RENT,165000,Source Verified,0,debt_consolidation,CA,0,0,16,0,9,Sep
17000,17000,15865.55,36,11.14,B,7,MORTGAGE,76000,Not Verified,1,debt_consolidation,AZ,1,0,22,0,9,Sep
25000,25000,23223.40864,36,15.65,D,2,MORTGAGE,160000,Verified,0,debt_consolidation,MA,1,0,20,0,9,Oct
20000,20000,19825,36,11.48,B,2,OWN,37584,Verified,0,major_purchase,MN,0,0,11,0,9,Oct
24000,24000,23825,36,12.87,C,2,MORTGAGE,300000,Verified,0,credit_card,MD,1,0,13,0,9,Oct
13000,13000,12650,36,11.14,B,2,MORTGAGE,59000,Not Verified,0,debt_consolidation,NJ,0,0,29,0,9,Sep
12000,12000,11975,36,8.59,A,< 1,MORTGAGE,130000,Not Verified,0,home_improvement,IL,3,0,37,0,9,Sep
11200,11200,11100,36,12.18,B,8,RENT,36000,Not Verified,0,debt_consolidation,UT,0,0,16,0,9,Oct
10000,10000,9975,36,8.94,A,4,MORTGAGE,75000,Not Verified,0,debt_consolidation,PA,1,0,45,0,9,Sep
8000,8000,7900,36,12.53,B,3,MORTGAGE,48000,Not Verified,0,home_improvement,FL,7,0,8,0,9,Sep
7000,7000,7000,36,12.53,B,8,MORTGAGE,55000,Not Verified,0,debt_consolidation,VA,0,0,24,0,9,Oct
7000,7000,6900,36,12.87,C,5,OWN,65004,Source Verified,0,debt_consolidation,NJ,0,0,10,0,9,Sep
2800,2800,2750,36,16,D,3,RENT,33396,Verified,1,medical,NV,2,0,9,0,9,Oct
4000,4000,3950,36,8.59,A,2,RENT,84996,Source Verified,0,other,NY,1,0,17,0,9,Oct
8000,8000,8000,36,12.87,C,1,RENT,43000,Source Verified,0,other,WA,1,0,36,0,9,Oct
13000,13000,10655.75,36,13.57,C,1,OWN,39689,Not Verified,1,debt_consolidation,OR,0,0,25,0,9,Oct
5000,5000,4900,36,7.74,A,< 1,RENT,78300,Not Verified,0,debt_consolidation,CA,1,0,12,0,9,Sep
8000,8000,7983.702057,36,15.31,D,3,MORTGAGE,51000,Not Verified,0,wedding,NJ,3,0,13,0,9,Sep
15000,15000,14625,36,11.83,B,< 1,RENT,63223.32,Not Verified,1,debt_consolidation,CA,1,0,39,0,9,Oct
6000,6000,5875,36,11.14,B,6,MORTGAGE,140300,Not Verified,0,credit_card,NY,2,0,55,0,9,Sep
6000,6000,5944.895664,36,17.04,E,1,RENT,28800,Not Verified,0,other,CA,1,0,7,0,9,Sep
17500,17500,17500,36,11.48,B,4,MORTGAGE,66000,Not Verified,0,debt_consolidation,MI,1,0,23,0,9,Sep
25000,25000,24048.34167,36,15.65,D,1,MORTGAGE,101000,Verified,1,small_business,WI,3,0,29,0,9,Oct
8000,8000,8000,36,13.92,C,2,RENT,74000,Not Verified,0,debt_consolidation,OH,1,1,30,1,9,Sep
17000,17000,16642.63675,36,11.48,B,10+,RENT,96000,Source Verified,0,debt_consolidation,CA,0,0,24,0,9,Sep
8200,8200,8150,36,17.04,E,4,MORTGAGE,72000,Not Verified,0,debt_consolidation,UT,2,1,27,1,9,Sep
4750,4750,4750,36,13.57,C,< 1,MORTGAGE,25000,Not Verified,0,small_business,WA,0,0,20,0,9,Sep
20500,20500,20425,36,14.96,D,5,MORTGAGE,90000,Verified,0,small_business,UT,0,0,44,0,9,Oct
4500,4500,4500,36,12.87,C,8,OTHER,140004,Not Verified,0,medical,GA,0,0,38,0,9,Sep
24250,24250,24200,36,12.87,C,2,MORTGAGE,210000,Verified,0,debt_consolidation,CT,1,0,56,0,9,Oct
6000,6000,6000,36,8.94,A,10+,MORTGAGE,60000,Not Verified,0,other,MD,0,1,22,1,9,Sep
20000,20000,19468.87674,36,17.74,E,10+,MORTGAGE,76368,Verified,0,small_business,CA,3,1,21,1,9,Oct
8600,8600,8500,36,8.59,A,< 1,RENT,95000,Source Verified,0,credit_card,CA,2,0,29,0,9,Sep
5000,5000,4950,36,18.43,F,< 1,RENT,20000,Not Verified,0,small_business,TX,1,0,6,0,9,Sep
6400,6400,6400,36,8.59,A,1,MORTGAGE,45900,Not Verified,0,credit_card,PA,0,0,20,0,9,Sep
11000,11000,11000,36,12.18,B,10+,RENT,120000,Verified,0,other,OK,1,0,26,0,9,Sep
2100,2100,2100,36,11.48,B,< 1,RENT,45000,Source Verified,0,other,TX,2,0,16,0,9,Sep
16500,16500,16100,36,12.18,B,8,OWN,75000,Not Verified,0,credit_card,MA,0,0,23,0,9,Sep
12400,12400,12300,36,11.83,B,5,MORTGAGE,154000,Not Verified,0,educational,IL,1,0,24,0,9,Oct
15000,15000,15000,36,12.18,B,8,MORTGAGE,50000,Verified,1,debt_consolidation,FL,0,0,10,0,9,Oct
5000,5000,5000,36,16.35,E,3,RENT,37992,Verified,0,credit_card,NY,1,0,3,0,9,Sep
15000,15000,14850,36,8.94,A,10+,MORTGAGE,113004,Not Verified,0,debt_consolidation,VA,0,0,27,0,9,Sep
2800,2800,2775,36,12.18,B,7,MORTGAGE,95000,Not Verified,1,debt_consolidation,NV,3,0,60,0,9,Sep
10000,10000,9900,36,8.59,A,4,RENT,60000,Not Verified,0,debt_consolidation,CA,0,0,15,0,9,Sep
8000,8000,7819.293418,36,11.83,B,7,OWN,75996,Not Verified,0,home_improvement,MD,0,2,5,0,9,Sep
3500,3500,3450,36,12.18,B,10+,OWN,119500,Verified,0,debt_consolidation,TX,2,1,43,1,9,Sep
10000,10000,9900,36,8.59,A,2,MORTGAGE,52000,Not Verified,0,house,NM,1,0,13,0,9,Sep
10000,10000,9941.77663,36,8.94,A,< 1,RENT,30000,Not Verified,1,debt_consolidation,TX,2,0,7,0,9,Sep
15000,15000,15000,36,11.83,B,2,MORTGAGE,64500,Not Verified,0,debt_consolidation,OH,1,0,17,0,9,Oct
5600,5600,5592.37146,36,8.59,A,5,MORTGAGE,39000,Not Verified,0,credit_card,NJ,1,0,14,0,9,Sep
15000,15000,14206.69,36,11.48,B,1,RENT,72500,Verified,1,credit_card,CA,2,0,24,0,9,Sep
12000,12000,11550,36,11.48,B,3,MORTGAGE,50000,Not Verified,0,home_improvement,FL,4,0,8,0,9,Sep
6000,6000,5900,36,13.92,C,7,MORTGAGE,96000,Not Verified,0,home_improvement,PA,0,0,20,0,9,Sep
8400,8400,8050,36,12.18,B,10+,MORTGAGE,38268,Verified,0,car,FL,2,0,13,0,9,Sep
5000,5000,4975,36,7.74,A,< 1,RENT,100000,Not Verified,0,medical,VA,1,0,54,0,9,Sep
20000,20000,19983.68707,36,19.47,F,10+,RENT,150000,Verified,0,other,NY,0,0,20,0,9,Oct
20000,20000,19875,36,11.83,B,3,RENT,172500,Not Verified,0,credit_card,MA,0,0,21,0,9,Sep
7000,7000,6975,36,7.74,A,1,MORTGAGE,79000,Not Verified,0,car,OH,2,0,22,0,9,Sep
18000,18000,17825,36,12.18,B,4,RENT,110000,Not Verified,0,debt_consolidation,CA,1,0,14,0,9,Sep
3500,3500,3500,36,12.87,C,< 1,RENT,37000,Not Verified,0,other,TX,3,0,12,0,9,Sep
1925,1925,1925,36,12.18,B,< 1,RENT,30000,Not Verified,0,educational,SC,2,0,15,0,9,Sep
20000,20000,19374.65311,36,16.7,E,1,RENT,60504,Verified,0,debt_consolidation,VA,0,0,16,0,9,Oct
5175,5175,5150,36,12.18,B,3,RENT,15000,Not Verified,1,debt_consolidation,FL,0,0,13,0,9,Sep
20000,20000,18875,36,16.35,E,1,RENT,59000,Verified,0,small_business,VA,1,0,10,0,9,Oct
16000,16000,15825,36,11.14,B,2,RENT,77000,Not Verified,0,debt_consolidation,CA,0,0,28,0,9,Sep
13800,13800,13800,36,11.48,B,10+,OWN,43200,Verified,0,debt_consolidation,NJ,0,0,21,0,9,Oct
20000,20000,20000,36,12.53,B,3,RENT,85000,Verified,1,debt_consolidation,NJ,1,0,40,0,9,Sep
3000,3000,2975,36,13.57,C,7,RENT,40000,Not Verified,0,medical,NY,1,1,16,1,9,Sep
20000,20000,18183.08,36,13.92,C,9,RENT,69000,Not Verified,1,credit_card,WI,7,0,27,0,9,Oct
10000,10000,9975,36,11.14,B,3,RENT,30000,Not Verified,1,debt_consolidation,CA,0,0,9,0,9,Sep
2400,2400,2400,36,17.04,E,1,MORTGAGE,77004,Not Verified,0,small_business,NY,2,0,21,0,9,Sep
20000,20000,19891.18145,36,11.83,B,10+,MORTGAGE,80000,Not Verified,0,home_improvement,MA,0,0,37,0,9,Oct
8000,8000,8000,36,11.48,B,10+,RENT,36000,Verified,0,debt_consolidation,NY,1,0,10,0,9,Sep
2500,2500,2475,36,7.4,A,3,OTHER,186000,Not Verified,0,major_purchase,TX,1,0,33,0,9,Sep
15850,15850,15850,36,11.48,B,< 1,RENT,36000,Not Verified,0,debt_consolidation,CT,1,0,12,0,9,Sep
8000,8000,7971.672478,36,18.09,F,2,RENT,44760,Not Verified,0,other,NY,2,0,63,0,9,Sep
15000,15000,14900,36,12.18,B,5,RENT,49000,Verified,0,credit_card,GA,0,0,14,0,9,Sep
14000,14000,13983.14628,36,15.65,D,3,RENT,50000,Not Verified,0,debt_consolidation,PA,3,0,11,0,9,Oct
15350,15350,15250,36,12.18,B,3,RENT,54288,Not Verified,1,educational,KS,5,0,27,0,9,Oct
15000,15000,14800,36,11.14,B,7,RENT,75000,Not Verified,0,debt_consolidation,MI,0,0,28,0,9,Sep
20000,20000,19592.06516,36,12.53,B,10+,MORTGAGE,89800,Not Verified,0,debt_consolidation,IL,0,0,16,0,9,Oct
10000,10000,9951.026161,36,14.96,D,< 1,OWN,33996,Not Verified,0,home_improvement,OH,1,0,10,0,9,Sep
15000,15000,14900,36,13.22,C,2,RENT,51996,Not Verified,0,debt_consolidation,VA,0,0,6,0,9,Oct
11000,11000,10875,36,8.94,A,< 1,MORTGAGE,135000,Not Verified,0,credit_card,TX,3,0,34,0,9,Sep
14000,14000,14000,36,11.83,B,< 1,OTHER,58000,Not Verified,0,home_improvement,VA,2,0,8,0,9,Oct
1800,1800,1800,36,12.18,B,8,MORTGAGE,76992,Not Verified,0,major_purchase,GA,1,0,19,0,9,Sep
13750,13750,13542.84095,36,13.57,C,< 1,MORTGAGE,160000,Verified,0,debt_consolidation,CA,0,1,12,1,9,Sep
13475,13475,13106.08,36,14.26,C,1,RENT,35000,Not Verified,1,debt_consolidation,MO,0,0,21,0,9,Oct
15000,15000,15000,36,14.26,C,10+,RENT,52000,Not Verified,0,debt_consolidation,CT,1,0,13,0,9,Oct
5000,5000,5000,36,12.18,B,4,RENT,53500,Not Verified,0,debt_consolidation,IL,0,0,17,0,9,Sep
18000,18000,17850,36,8.94,A,10+,MORTGAGE,80000,Not Verified,1,home_improvement,CA,3,0,22,0,9,Sep
12500,12500,12400,36,12.87,C,< 1,RENT,54996,Verified,0,credit_card,NY,2,0,19,0,9,Sep
10000,10000,10000,36,13.57,C,8,MORTGAGE,122000,Not Verified,0,home_improvement,IL,3,0,49,0,9,Sep
9000,9000,9000,36,11.83,B,< 1,RENT,52000,Not Verified,0,debt_consolidation,CA,1,0,12,0,9,Sep
6000,6000,6000,36,13.22,C,2,RENT,59363,Source Verified,0,credit_card,NV,0,0,18,0,9,Sep
14000,14000,13977.97,36,11.48,B,4,MORTGAGE,109000,Not Verified,1,educational,NV,1,0,33,0,9,Sep
6000,6000,5875,36,7.74,A,4,MORTGAGE,80500,Not Verified,0,home_improvement,WI,3,0,38,0,9,Sep
11300,11300,11225,36,13.22,C,8,RENT,41892,Not Verified,0,debt_consolidation,NY,1,0,32,0,9,Sep
8000,8000,7950,36,8.94,A,8,MORTGAGE,115000,Verified,0,house,WI,4,0,27,0,9,Oct
6000,6000,5975,36,12.87,C,8,RENT,29004,Not Verified,0,credit_card,CA,0,0,9,0,9,Sep
6350,6350,6350,36,13.57,C,2,OWN,18000,Not Verified,0,debt_consolidation,WI,0,0,10,0,9,Sep
16000,16000,15975,36,13.92,C,2,MORTGAGE,77004,Verified,0,debt_consolidation,NV,0,0,14,0,9,Sep
10000,10000,9975,36,11.14,B,9,RENT,45000,Not Verified,0,credit_card,NY,2,0,21,0,9,Sep
9000,9000,9000,36,14.26,C,< 1,RENT,45000,Not Verified,0,debt_consolidation,NJ,0,0,10,0,9,Sep
5500,5500,5500,36,12.18,B,6,MORTGAGE,97000,Not Verified,0,educational,MD,0,0,42,0,9,Sep
10000,10000,10000,36,12.53,B,< 1,RENT,40000,Source Verified,1,debt_consolidation,NJ,0,0,18,0,9,Oct
17000,17000,16650,36,12.18,B,10+,MORTGAGE,63504,Not Verified,1,debt_consolidation,GA,1,0,33,0,9,Sep
8000,8000,7900,36,15.65,D,< 1,MORTGAGE,60000,Not Verified,0,home_improvement,MI,0,0,3,0,9,Sep
3200,3200,3188.146634,36,13.92,C,10+,RENT,72000,Not Verified,0,other,CA,3,0,13,0,9,Sep
8000,8000,7988.236696,36,14.26,C,5,RENT,30000,Not Verified,0,debt_consolidation,CA,0,0,5,0,9,Sep
20000,20000,19875.91103,36,11.83,B,10+,MORTGAGE,80000,Not Verified,0,debt_consolidation,VA,0,0,13,0,9,Sep
15000,15000,14440.70718,36,16.35,E,6,RENT,70000,Not Verified,0,debt_consolidation,MA,0,0,28,0,9,Sep
15000,15000,14875.87292,36,11.48,B,4,MORTGAGE,75000,Not Verified,0,debt_consolidation,SC,1,0,34,0,9,Sep
6000,6000,5976.034721,36,12.87,C,2,RENT,52000,Not Verified,0,credit_card,CA,2,0,24,0,9,Sep
14550,14550,14400.91102,36,11.83,B,1,MORTGAGE,45000,Not Verified,0,debt_consolidation,PA,0,0,28,0,9,Sep
3000,3000,2868.546626,36,11.14,B,< 1,RENT,27000,Not Verified,0,debt_consolidation,NJ,2,0,11,0,9,Sep
5000,5000,4988.236742,36,14.26,C,9,MORTGAGE,55640.62,Not Verified,0,debt_consolidation,MD,1,0,11,0,9,Sep
15000,15000,14824.59567,36,11.48,B,1,OWN,40000,Not Verified,0,debt_consolidation,NY,0,0,14,0,9,Sep
20000,20000,19050,36,14.26,C,1,MORTGAGE,70000,Source Verified,0,credit_card,TX,1,0,34,0,9,Sep
5000,5000,4975.988816,36,12.53,B,2,MORTGAGE,39600,Verified,0,debt_consolidation,NM,0,0,12,0,9,Sep
11700,11700,11650,36,13.57,C,2,MORTGAGE,55600,Source Verified,0,debt_consolidation,SD,1,0,61,0,9,Sep
17500,17500,17311.30747,36,8.94,A,10+,MORTGAGE,130000,Not Verified,0,wedding,NY,1,0,39,0,9,Sep
18000,18000,17173.09735,36,17.04,E,< 1,RENT,86000,Verified,0,debt_consolidation,GA,0,0,20,0,9,Sep
4000,4000,3975,36,8.59,A,2,MORTGAGE,63000,Not Verified,0,other,TX,0,0,13,0,9,Sep
5000,5000,4975,36,14.26,C,10+,RENT,66920.16,Not Verified,0,major_purchase,NY,3,0,26,0,9,Sep
5000,5000,4950.872525,36,11.48,B,1,OWN,22896,Verified,0,debt_consolidation,LA,0,0,7,0,9,Sep
20000,20000,19750,36,11.48,B,< 1,RENT,277104,Not Verified,0,debt_consolidation,NY,2,0,22,0,9,Sep
20000,20000,18687.78,36,17.74,E,2,MORTGAGE,73400,Verified,1,debt_consolidation,CT,2,0,42,0,9,Sep
10000,10000,9825,36,13.57,C,10+,RENT,60000,Not Verified,0,debt_consolidation,NY,0,0,14,0,9,Sep
6200,6200,6152.728699,36,19.82,G,1,RENT,19200,Verified,1,small_business,FL,0,1,9,0,9,Sep
12000,12000,11975,36,8.94,A,4,RENT,57000,Not Verified,0,credit_card,TX,1,0,26,0,9,Sep
12500,12500,12475,36,8.94,A,10+,MORTGAGE,55000,Verified,0,credit_card,LA,0,0,26,0,9,Sep
6000,6000,5975,36,13.92,C,2,MORTGAGE,62000,Verified,0,debt_consolidation,VA,1,0,8,0,9,Sep
20000,20000,19975,36,11.14,B,10+,MORTGAGE,110000,Verified,0,debt_consolidation,CT,2,0,40,0,9,Sep
2500,2500,2475.988816,36,12.53,B,3,RENT,69996,Not Verified,0,major_purchase,NV,0,0,10,0,9,Sep
11000,11000,10875,36,8.94,A,6,MORTGAGE,52704,Not Verified,0,debt_consolidation,OR,1,0,33,0,9,Sep
14900,14900,14825,36,11.83,B,4,RENT,55000,Verified,0,car,CA,1,0,7,0,9,Sep
20000,20000,19475.94978,36,12.18,B,2,MORTGAGE,75000,Source Verified,0,debt_consolidation,PA,0,0,53,0,9,Oct
15000,15000,14636.24997,36,12.18,B,10+,OWN,84000,Not Verified,0,debt_consolidation,PA,0,0,36,0,9,Sep
19200,19200,19150.8729,36,11.48,B,5,MORTGAGE,61000,Verified,0,credit_card,FL,2,0,26,0,9,Sep
4500,4500,4450,36,12.18,B,< 1,RENT,74000,Verified,0,moving,NY,2,0,6,0,9,Sep
17000,17000,16851.02942,36,12.87,C,3,MORTGAGE,101004,Verified,0,debt_consolidation,MI,0,0,34,0,9,Sep
13000,13000,12875,36,13.57,C,9,MORTGAGE,112000,Verified,0,credit_card,MD,1,0,44,0,9,Sep
9000,9000,8320.66,36,15.31,D,8,OWN,44000,Not Verified,1,debt_consolidation,TX,1,0,25,0,9,Sep
12800,12800,12650.75335,36,11.48,B,4,RENT,56004,Not Verified,0,debt_consolidation,MD,0,0,38,0,9,Sep
8000,8000,7904.726463,36,13.92,C,6,RENT,86004,Source Verified,0,vacation,CA,2,0,20,0,9,Sep
8000,8000,7850,36,7.74,A,9,MORTGAGE,102996,Not Verified,0,car,TX,2,0,30,0,9,Sep
2800,2800,2800,36,14.26,C,4,MORTGAGE,25000,Not Verified,0,credit_card,OH,0,0,23,0,9,Sep
11000,11000,10825,36,8.94,A,7,MORTGAGE,59000,Verified,0,debt_consolidation,MO,3,0,24,0,9,Sep
5000,5000,4994.492297,36,20.17,G,4,RENT,50000,Not Verified,1,small_business,FL,1,1,15,0,9,Sep
9000,9000,8975.989028,36,11.83,B,4,RENT,57996,Not Verified,0,car,MD,1,0,7,0,9,Sep
3000,3000,3000,36,7.05,A,5,RENT,38000,Not Verified,0,credit_card,FL,2,0,19,0,9,Sep
4800,4800,4800,36,12.18,B,10+,RENT,64744,Not Verified,0,medical,CA,1,0,46,0,9,Sep
14000,14000,13875,36,8.94,A,10+,MORTGAGE,52000,Not Verified,0,credit_card,WA,0,0,19,0,9,Sep
10000,10000,9614.691197,36,13.57,C,3,RENT,46585,Source Verified,0,debt_consolidation,CA,0,0,22,0,9,Oct
7500,7500,7500,36,11.14,B,10+,RENT,178008,Not Verified,0,other,CT,1,0,28,0,9,Sep
3500,3500,3450,36,8.59,A,< 1,MORTGAGE,32500,Not Verified,0,educational,MN,0,0,9,0,9,Sep
3500,3500,3450,36,7.74,A,9,MORTGAGE,31200,Not Verified,0,moving,MN,0,0,12,0,9,Sep
8000,8000,7950.988979,36,12.53,B,3,RENT,30000,Not Verified,0,debt_consolidation,NJ,1,0,8,0,9,Sep
11000,11000,10875.68736,36,11.14,B,1,RENT,46992,Not Verified,0,debt_consolidation,WV,3,0,12,0,9,Sep
6600,6600,6588.066513,36,12.53,B,9,RENT,89532,Not Verified,0,debt_consolidation,CA,2,0,38,0,9,Sep
13000,13000,12925.68729,36,11.14,B,10+,RENT,36000,Source Verified,0,other,GA,1,1,13,1,9,Sep
7000,7000,6951.029171,36,12.87,C,< 1,MORTGAGE,107000,Not Verified,0,other,FL,0,0,32,0,9,Sep
10000,10000,9968.342281,36,11.83,B,9,RENT,35004,Verified,1,debt_consolidation,CA,0,0,10,0,9,Sep
4800,4800,4800,36,11.14,B,5,RENT,20000,Not Verified,0,car,FL,1,0,10,0,9,Sep
9600,9600,9464.132182,36,12.53,B,2,RENT,41400,Not Verified,0,debt_consolidation,CA,0,0,20,0,9,Sep
14000,14000,13975,36,8.94,A,6,MORTGAGE,60000,Source Verified,0,wedding,CA,1,0,20,0,9,Sep
9000,9000,8994.212002,36,15.65,D,< 1,RENT,36000,Not Verified,0,small_business,NY,1,0,12,0,9,Sep
13000,13000,12425.5732,36,16,D,4,MORTGAGE,91000,Not Verified,0,debt_consolidation,GA,2,0,21,0,9,Sep
13950,13950,13825.68737,36,11.14,B,< 1,MORTGAGE,70092,Not Verified,0,credit_card,OH,0,0,35,0,9,Sep
4000,4000,4000,36,7.4,A,10+,RENT,28000,Not Verified,0,major_purchase,FL,0,0,24,0,9,Sep
16800,16800,16738.14674,36,13.92,C,8,MORTGAGE,225000,Verified,0,credit_card,NJ,3,0,29,0,9,Sep
14300,14300,14175,36,15.31,D,4,MORTGAGE,68500,Verified,0,debt_consolidation,IL,2,0,13,0,9,Sep
20000,20000,19238.41019,36,17.04,E,2,MORTGAGE,68000,Verified,1,small_business,NV,6,0,12,0,9,Sep
16000,16000,15925,36,13.92,C,9,RENT,110000,Verified,0,debt_consolidation,AR,1,0,26,0,9,Sep
8000,8000,7950,36,14.96,D,2,RENT,42000,Not Verified,1,major_purchase,PA,0,0,9,0,9,Sep
10000,10000,9926.252188,36,13.57,C,4,MORTGAGE,100000,Source Verified,0,home_improvement,TX,0,0,11,0,9,Sep
3500,3500,3500,36,12.53,B,< 1,RENT,45000,Verified,0,debt_consolidation,TX,0,0,31,0,9,Sep
20000,20000,19663.46483,36,13.57,C,1,RENT,42000,Not Verified,0,major_purchase,NM,2,0,7,0,9,Sep
15250,15250,15100,36,12.53,B,2,MORTGAGE,52000,Verified,1,home_improvement,VA,0,0,23,0,9,Sep
20000,20000,19800,36,11.48,B,5,MORTGAGE,200000,Not Verified,0,home_improvement,MA,4,0,27,0,9,Sep
7000,7000,6976.036015,36,12.87,C,< 1,RENT,25000,Verified,0,debt_consolidation,NY,1,0,12,0,9,Sep
12000,12000,11850,36,8.94,A,10+,MORTGAGE,60500,Source Verified,0,credit_card,PA,1,0,33,0,9,Sep
2000,2000,2000,36,8.59,A,2,RENT,20004,Verified,1,car,FL,0,0,6,0,9,Sep
12000,12000,11850,36,11.14,B,3,MORTGAGE,91000,Not Verified,0,home_improvement,CT,1,0,24,0,9,Sep
14000,14000,13750.94978,36,12.18,B,1,MORTGAGE,225000,Verified,0,major_purchase,AZ,1,0,23,0,9,Sep
20000,20000,19909.91318,36,19.13,F,10+,MORTGAGE,63000,Verified,0,debt_consolidation,CA,0,0,36,0,9,Sep
10000,10000,9914.364866,36,13.57,C,9,MORTGAGE,47000,Verified,1,home_improvement,SC,1,0,6,0,9,Sep
4200,4200,4200,36,13.57,C,3,RENT,31200,Not Verified,0,debt_consolidation,MO,1,0,9,0,9,Sep
12125,12125,12125,36,8.94,A,9,RENT,42000,Not Verified,0,debt_consolidation,PA,3,0,51,0,9,Sep
14575,14575,14575,36,8.59,A,2,RENT,38800,Verified,0,debt_consolidation,FL,2,0,21,0,9,Sep
15000,15000,14956.46742,36,13.92,C,5,MORTGAGE,70000,Verified,0,debt_consolidation,OH,2,0,33,0,9,Sep
20000,20000,19832.86261,36,17.04,E,5,MORTGAGE,162000,Verified,0,debt_consolidation,IL,2,0,37,0,9,Sep
15000,15000,15000,36,14.96,D,10+,RENT,90000,Verified,0,debt_consolidation,IL,0,0,17,0,9,Sep
8000,8000,8000,36,11.14,B,8,MORTGAGE,125000,Not Verified,0,debt_consolidation,NM,3,0,40,0,9,Sep
8000,8000,8000,36,8.59,A,2,RENT,23400,Verified,0,credit_card,IL,2,0,19,0,9,Sep
12875,12875,12800,36,12.53,B,3,RENT,37760,Verified,1,educational,CA,0,0,19,0,9,Sep
2000,2000,2000,36,7.05,A,10+,RENT,45000,Not Verified,0,moving,CA,0,0,26,0,9,Sep
20000,20000,19949.54453,36,12.18,B,6,RENT,50866,Source Verified,0,debt_consolidation,FL,1,0,16,0,9,Sep
9500,9500,9400,36,13.57,C,5,RENT,32000,Not Verified,0,medical,TX,7,0,4,0,9,Sep
15000,15000,14815.96323,36,11.14,B,7,RENT,54996,Not Verified,0,debt_consolidation,NY,2,0,23,0,9,Sep
20000,20000,19875.9893,36,12.53,B,1,RENT,35364,Verified,0,debt_consolidation,NJ,0,0,6,0,9,Sep
16500,16500,16300,36,8.94,A,10+,MORTGAGE,107900,Verified,0,other,PA,0,0,24,0,9,Sep
10000,10000,9851.070226,36,13.22,C,7,OTHER,44160,Source Verified,0,debt_consolidation,CA,1,0,11,0,9,Sep
10000,10000,9975,36,8.59,A,< 1,MORTGAGE,51852,Not Verified,0,vacation,FL,0,0,49,0,9,Sep
9000,9000,8950,36,15.65,D,< 1,RENT,60000,Not Verified,1,debt_consolidation,NY,0,0,24,0,9,Sep
16000,16000,15826.02935,36,12.87,C,10+,MORTGAGE,65000,Verified,0,debt_consolidation,FL,0,0,15,0,9,Sep
11200,11200,11140.19507,36,13.92,C,5,MORTGAGE,33280,Not Verified,1,home_improvement,CT,3,0,18,0,9,Sep
5000,5000,4975,36,7.74,A,< 1,RENT,39516,Not Verified,0,moving,OR,1,0,12,0,9,Sep
1400,1400,1400,36,14.26,C,9,MORTGAGE,40000,Not Verified,0,debt_consolidation,CA,2,0,13,0,9,Sep
8125,8125,8125,36,8.59,A,< 1,MORTGAGE,33000,Not Verified,0,debt_consolidation,MI,0,0,20,0,9,Sep
12875,12875,12849.99851,36,15.31,D,< 1,RENT,50000,Verified,1,debt_consolidation,FL,0,0,43,0,9,Oct
